username,timestamp,content,replies,retweets,likes,mentions,hashtags,permalink,source_tag
TheFinancialEco,2026-01-07T12:23:43.000Z,Why Only Few Investors Become Extremely RICH | Bill Ackman | Stocks | Investment https:// youtu.be/_dlJBjztXMU #nifty #stocks #sensex #billackman,0,0,1,[],['#nifty' '#stocks' '#sensex' '#billackman'],/TheFinancialEco/status/2008877206236475795,#sensex
Yuvaraj_k_26,2026-01-07T12:21:51.000Z,No one can predict Market. Someone might give 90%accurate calls. What if he fail 10% when you start following him? Never bro. Use your brain. They can be used for confirmation. Dont follow anyone blindly #nifty #nseindia #sensex #mcx,0,0,0,[],['#nifty' '#nseindia' '#sensex' '#mcx'],/Yuvaraj_k_26/status/2008876733639049409,#sensex
InvGurInd,2026-01-07T12:21:48.000Z,Market Commentary (closing) for 07th January 2026 by @BajajBroking https:// investmentguruindia.com/newsdetail/mar ket-commentary-closing-for-07th-january-2026-by-bajaj-broking304353 ... #Sensex #MarketOutlook #Nifty #BankNifty #BajajBroking #Investmentguruindia,0,0,0,['@BajajBroking'],"['#sensex' '#marketoutlook' '#nifty' '#banknifty' '#bajajbroking'
 '#investmentguruindia']",/InvGurInd/status/2008876720905179183,#sensex
MumbaiRaabta,2026-01-07T12:20:41.000Z,"دسمبر 2026 تک سنسیکس 95,000 تک پہنچ سکتا ہے: رپورٹ https:// urdu.mumbaipress.com/sensex-may-rea ch-95000-by-december-2026-report/ ... #sensex #reach #december #2026 #mumbaipress #mumbairaabta",0,0,0,[],['#sensex' '#reach' '#december' '#2026' '#mumbaipress' '#mumbairaabta'],/MumbaiRaabta/status/2008876441069658569,#sensex
InvGurInd,2026-01-07T12:20:38.000Z,"Quote on Market Wrap 07th January 2026 from Mr. Ajit Mishra – SVP, Research, @religareonline https:// investmentguruindia.com/newsdetail/quo te-on-market-wrap-07th-january-2026-from-mr-ajit-mishra-svp-research-religare-broking-ltd480426 ... #Sensex #ExpertViews #MarketOutlook #Nifty #BankNifty @ajit_mishra001 #ReligareBrokingLtd #Investmentguruindia",0,0,0,['@religareonline' '@ajit_mishra001'],"['#sensex' '#expertviews' '#marketoutlook' '#nifty' '#banknifty'
 '#religarebrokingltd' '#investmentguruindia']",/InvGurInd/status/2008876428868374928,#sensex
nikhil_nocturne,2026-01-07T12:20:27.000Z,Profit of ₹1.5L wiped in 2days #Nifty #Sensex #silver,5,0,9,[],['#nifty' '#sensex' '#silver'],/nikhil_nocturne/status/2008876382181531686,#sensex
Yuvaraj_k_26,2026-01-07T12:19:11.000Z,"If you are salaried, never touch Options. If you think you are genius in trading, show it in equity, never ever on derivatives. #nseindia #sensex #nifty #mcx",0,0,0,[],['#nseindia' '#sensex' '#nifty' '#mcx'],/Yuvaraj_k_26/status/2008876062332293401,#sensex
Yuvaraj_k_26,2026-01-07T12:16:06.000Z,"If you lost more than your one month salary, STOP trading and delete account. #Nifty #nseindia #sensex #mcx",0,0,0,[],['#nifty' '#nseindia' '#sensex' '#mcx'],/Yuvaraj_k_26/status/2008875288521015701,#sensex
Yuvaraj_k_26,2026-01-07T12:15:05.000Z,Never hide the P&L from your family. Especially the loss. Never hide it bro. Never #nseindia #Nifty #sensex #mcx,0,0,1,[],['#nseindia' '#nifty' '#sensex' '#mcx'],/Yuvaraj_k_26/status/2008875033352130853,#sensex
InvGurInd,2026-01-07T12:14:18.000Z,"Quote on Closing Market Summary 07th January 2026 by Aakash Shah, Technical Research Analyst at @ChoiceHQ_Social https:// investmentguruindia.com/newsdetail/quo te-on-closing-market-summary-07th-january-2026-by-aakash-shah-technical-research-analyst-at-choice-equity-broking-private-limited690369 ... #Sensex #ExpertViews #MarketOutlook #Nifty #BankNifty #ChoiceBroking #AakashShah #Investmentguruindia",0,0,0,['@ChoiceHQ_Social'],"['#sensex' '#expertviews' '#marketoutlook' '#nifty' '#banknifty'
 '#choicebroking' '#aakashshah' '#investmentguruindia']",/InvGurInd/status/2008874834894393517,#sensex
InvGurInd,2026-01-07T12:06:07.000Z,"Quote on Market Wrap 07th January 2026 by Shrikant Chouhan, @kotaksecurities https:// investmentguruindia.com/newsdetail/quo te-on-market-wrap-07th-january-2026-by-shrikant-chouhan-kotak-securities341952 ... #KotakSecuritiesLtd #Sensex #ExpertViews #MarketOutlook #Nifty #BankNifty @Shrikantequity #Investmentguruindia",0,0,0,['@kotaksecurities' '@Shrikantequity'],"['#kotaksecuritiesltd' '#sensex' '#expertviews' '#marketoutlook' '#nifty'
 '#banknifty' '#investmentguruindia']",/InvGurInd/status/2008872774039925127,#sensex
TradeInsightExp,2026-01-07T12:02:24.000Z,Join Here https:// tinyurl.com/InsightExpertT eam ... #nifty #sensex #banknifty,0,0,1,[],['#nifty' '#sensex' '#banknifty'],/TradeInsightExp/status/2008871838928261297,#sensex
TradeInsightExp,2026-01-07T12:02:17.000Z,Join Here https:// tinyurl.com/InsightExpertT eam ... #nifty #sensex #banknifty,0,0,1,[],['#nifty' '#sensex' '#banknifty'],/TradeInsightExp/status/2008871810444730504,#sensex
TradeInsightExp,2026-01-07T12:02:11.000Z,Join Here https:// tinyurl.com/InsightExpertT eam ... #nifty #sensex #banknifty,0,0,1,[],['#nifty' '#sensex' '#banknifty'],/TradeInsightExp/status/2008871786075844983,#sensex
InvGurInd,2026-01-07T12:00:15.000Z,"Can Safari be the ""Indigo"" of luggage industry? by @PLIndiaOnline https:// investmentguruindia.com/newsdetail/can -safari-be-the-indigo-of-luggage-industry-by-prabhudas-lilladher-ltd897127 ... #Sensex #MarketOutlook #Nifty #PrabhudasLilladherLtd #BankNifty #Investmentguruindia",0,0,0,['@PLIndiaOnline'],"['#sensex' '#marketoutlook' '#nifty' '#prabhudaslilladherltd' '#banknifty'
 '#investmentguruindia']",/InvGurInd/status/2008871297703616726,#sensex
Indsamachar,2026-01-07T11:59:58.000Z,"Sensex and the Nifty ended in the red zone after a choppy trading session. The Sensex fell 102 points to close at 84 thousand and 961, while the Nifty declined 38 points to settle at 26 thousand and 141. #Sensex #Nifty",0,0,0,[],['#sensex' '#nifty'],/Indsamachar/status/2008871227151282516,#sensex
OMTRADINGCALLS,2026-01-07T11:59:55.000Z,THIS ARE OUR CONVICTION TRADES FRIENDS #Banknifty #nifty50 #Sensex #bankex #Finnifty #OptionsTrading #sharemarket #trading #Nifty 7th jan 2026 | Market Opening Link :- https:// t.me/growwinsight,0,0,0,[],"['#banknifty' '#nifty50' '#sensex' '#bankex' '#finnifty' '#optionstrading'
 '#sharemarket' '#trading' '#nifty']",/OMTRADINGCALLS/status/2008871215491162510,#sensex
thenewsdrum,2026-01-07T11:59:22.000Z,"Stock markets decline for 3rd day on geopolitical concerns, fresh tariff hike threats https:// newsdrum.in/business/stock -markets-decline-for-3rd-day-on-geopolitical-concerns-fresh-tariff-hike-threats-10979009 ... #ShareMarket #sensex #Nifty #Relianceindustries #Titan #Trent #StockMarketIndia",0,0,0,[],"['#sharemarket' '#sensex' '#nifty' '#relianceindustries' '#titan' '#trent'
 '#stockmarketindia']",/thenewsdrum/status/2008871077754355852,#sensex
TradeInsightExp,2026-01-07T11:34:33.000Z,Join Here https:// tinyurl.com/InsightExpertT eam ... #nifty #sensex #banknifty,0,0,1,[],['#nifty' '#sensex' '#banknifty'],/TradeInsightExp/status/2008864831206789266,#sensex
TradeInsightExp,2026-01-07T11:34:26.000Z,Join Here https:// tinyurl.com/InsightExpertT eam ... #nifty #sensex #banknifty,0,0,1,[],['#nifty' '#sensex' '#banknifty'],/TradeInsightExp/status/2008864800961704295,#sensex
TradeInsightExp,2026-01-07T11:34:18.000Z,Join Here https:// tinyurl.com/InsightExpertT eam ... #nifty #sensex #banknifty,0,0,1,[],['#nifty' '#sensex' '#banknifty'],/TradeInsightExp/status/2008864768078286991,#sensex
TradeInsightExp,2026-01-07T11:34:11.000Z,Join Here https:// tinyurl.com/InsightExpertT eam ... #nifty #sensex #banknifty,0,0,1,[],['#nifty' '#sensex' '#banknifty'],/TradeInsightExp/status/2008864740525932781,#sensex
TradeInsightExp,2026-01-07T11:34:04.000Z,Join Here https:// tinyurl.com/InsightExpertT eam ... #nifty #sensex #banknifty,0,0,1,[],['#nifty' '#sensex' '#banknifty'],/TradeInsightExp/status/2008864712210186709,#sensex
TradeInsightExp,2026-01-07T11:33:57.000Z,Join Here https:// tinyurl.com/InsightExpertT eam ... #nifty #sensex #banknifty,0,0,1,[],['#nifty' '#sensex' '#banknifty'],/TradeInsightExp/status/2008864680882970928,#sensex
TradeInsightExp,2026-01-07T11:33:48.000Z,Join Here https:// tinyurl.com/InsightExpertT eam ... #nifty #sensex #banknifty,0,0,1,[],['#nifty' '#sensex' '#banknifty'],/TradeInsightExp/status/2008864642358235437,#sensex
AngelBanknifty,2026-01-07T11:22:40.000Z,#NextAIforPad #sensex #banknifty #niftyOptions #stockmarket #Niftyfuture Nifty and BankNifty option #Nifty #banknifty Jackpot Tradex Accuracy JOIN MY FREE channel https:// t.me/Angelbanknifty traders ...,0,1,2,[],"['#nextaiforpad' '#sensex' '#banknifty' '#niftyoptions' '#stockmarket'
 '#niftyfuture' '#nifty' '#banknifty']",/AngelBanknifty/status/2008861839992795271,#sensex
HSBawa_Official,2026-01-07T11:05:24.000Z,"Sensex likely to touch 95,000 by December: Report https:// yespunjab.com/?p=203007 #IndianStockMarket #Sensex #EquityMarkets #MarketOutlook #MSResearch #Investing #IndiaEconomy #StockMarketNews #FPI #EarningsGrowth #BSE",0,0,0,[],"['#indianstockmarket' '#sensex' '#equitymarkets' '#marketoutlook'
 '#msresearch' '#investing' '#indiaeconomy' '#stockmarketnews' '#fpi'
 '#earningsgrowth' '#bse']",/HSBawa_Official/status/2008857495750717610,#sensex
yespunjab,2026-01-07T11:05:22.000Z,"Sensex likely to touch 95,000 by December: Report https:// yespunjab.com/?p=203007 #IndianStockMarket #Sensex #EquityMarkets #MarketOutlook #MSResearch #Investing #IndiaEconomy #StockMarketNews #FPI #EarningsGrowth #BSE",0,0,0,[],"['#indianstockmarket' '#sensex' '#equitymarkets' '#marketoutlook'
 '#msresearch' '#investing' '#indiaeconomy' '#stockmarketnews' '#fpi'
 '#earningsgrowth' '#bse']",/yespunjab/status/2008857486498111886,#sensex
rupeesmedia,2026-01-07T11:03:39.000Z,"#MarketUpdate | Markets extend losses for the third straight session Indices recovered from day’s lows before closing Sensex ended 102 points lower at 84,961 #Rupees #Sensex",0,0,0,[],['#marketupdate' '#rupees' '#sensex'],/rupeesmedia/status/2008857055554351487,#sensex
thestocksmania,2026-01-07T11:53:18.000Z,#GOLD Bearish Momentum on 07-01-26 Setups that outperforms during #INTRADAY Action DISCLAIMER - Posts Shared here is only for Observation & Educational purposes only #RELIANCE #HDFCBANK #TITAN #LODHA #GODREJCP #JUBLFOOD #SENCO #DEYYANI #CREDITACC #SILVER #Crypto #AFCON2025,1,0,1,[],"['#gold' '#intraday' '#reliance' '#hdfcbank' '#titan' '#lodha' '#godrejcp'
 '#jublfood' '#senco' '#deyyani' '#creditacc' '#silver' '#crypto'
 '#afcon2025']",/thestocksmania/status/2008869549958152345,#intraday
ChartsOverCars,2026-01-07T11:49:14.000Z,7/1/26 2 wins. 2 losses. #Profit on paper but I call it breakeven after considering charges. Current PnL for Jan: ₹15621 (+15%) Dhan Capital: 1 lakh #intraday #OptionsTrading #optionbuying #nifty,0,0,0,[],['#profit' '#intraday' '#optionstrading' '#optionbuying' '#nifty'],/ChartsOverCars/status/2008868525885247805,#intraday
Quant_Engine,2026-01-07T11:43:45.000Z,Day 88/365 Strategy 1 - Straddle Dynamic on NIFTY INDEX ROI : 0.29% #technicalanalysis #tradingstrategy #intraday #wealthmanagement #riskmanagement #marketanalysis #options #optionstrading #optionstrader #stockmarkets #stocks #trading #daytrading #investing,0,0,0,[],"['#technicalanalysis' '#tradingstrategy' '#intraday' '#wealthmanagement'
 '#riskmanagement' '#marketanalysis' '#options' '#optionstrading'
 '#optionstrader' '#stockmarkets' '#stocks' '#trading' '#daytrading'
 '#investing']",/Quant_Engine/status/2008867145531486316,#intraday
thestocksmania,2026-01-07T10:32:14.000Z,#GLENMARK Bullish Momentum on 07-01-26 Setups that outperforms during #INTRADAY Action DISCLAIMER - Posts Shared here is only for Observation & Educational purposes only #RELIANCE #HDFCBANK #TITAN #LODHA #GODREJCP #JUBLFOOD #SENCO #DEYYANI #CREDITACC #GOLD #SILVER #Crypto,0,0,1,[],"['#glenmark' '#intraday' '#reliance' '#hdfcbank' '#titan' '#lodha'
 '#godrejcp' '#jublfood' '#senco' '#deyyani' '#creditacc' '#gold'
 '#silver' '#crypto']",/thestocksmania/status/2008849147479400557,#intraday
chandruever,2026-01-07T10:10:45.000Z,Today pnl Net loss 7524 Roi -0.6% #OptionsTrading #INTRADAY #daytrading #Nifty #intradaytrading #StockMarket #nifty50 #Dailypnl #tradingmindset #Algotrade #sensex #Sharemarket #Optionselling,0,0,11,[],"['#optionstrading' '#intraday' '#daytrading' '#nifty' '#intradaytrading'
 '#stockmarket' '#nifty50' '#dailypnl' '#tradingmindset' '#algotrade'
 '#sensex' '#sharemarket' '#optionselling']",/chandruever/status/2008843742774743237,#intraday
nikkhilbk,2026-01-07T09:31:51.000Z,Nifty 50 Live Update RES: Major Resistance SUP: Moderate Support Bias: Negative Sellers active volatility high upside attempts sold consistently #Nifty50 #Intraday #PriceAction,0,0,0,[],['#nifty50' '#intraday' '#priceaction'],/nikkhilbk/status/2008833952656802255,#intraday
Vijayni45740515,2026-01-07T09:19:12.000Z,"MARUTI SUZUKI • Wave (3) completed near highs • Healthy pullback into Wave (4) zone • Structure remains bullish above ATH support • Setup favors Wave (5) resumption after consolidation Dips are corrective, not trend-ending. #Maruti #INTRADAY #btstrade",0,0,0,[],['#maruti' '#intraday' '#btstrade'],/Vijayni45740515/status/2008830768370634795,#intraday
Rsiadvisory,2026-01-07T08:34:21.000Z,"MARUTI SUZUKI • Wave (3) completed near highs • Healthy pullback into Wave (4) zone • Structure remains bullish above ATH support • Setup favors Wave (5) resumption after consolidation Dips are corrective, not trend-ending. #Maruti #INTRADAY #btstrade",0,0,1,[],['#maruti' '#intraday' '#btstrade'],/Rsiadvisory/status/2008819483197182230,#intraday
jschanan,2026-01-07T08:34:16.000Z,Intraday Large Deals #Block #blockdeal #intraday #bigblock #LargeDeal #KotakMahindraBank #ICICIBank #UltraTechCement #VodafoneIdea #YesBank,0,0,0,[],"['#block' '#blockdeal' '#intraday' '#bigblock' '#largedeal'
 '#kotakmahindrabank' '#icicibank' '#ultratechcement' '#vodafoneidea'
 '#yesbank']",/jschanan/status/2008819462863286408,#intraday
jschanan,2026-01-07T08:28:41.000Z,Intraday Large Deals #Block #blockdeal #intraday #bigblock #LargeDeal #RajnishWellnes #KotakBank #KotakMahindraBank #Veranda #RajnishWellnes #ShriramFinance #BPCL #HeroMotocorp #EicherMotors #ICICILombard #PrestigeEstate #MazagonDock #PCJeweller #ICICIBank,0,0,1,[],"['#block' '#blockdeal' '#intraday' '#bigblock' '#largedeal'
 '#rajnishwellnes' '#kotakbank' '#kotakmahindrabank' '#veranda'
 '#rajnishwellnes' '#shriramfinance' '#bpcl' '#heromotocorp'
 '#eichermotors' '#icicilombard' '#prestigeestate' '#mazagondock'
 '#pcjeweller' '#icicibank']",/jschanan/status/2008818056706117659,#intraday
jschanan,2026-01-07T06:41:21.000Z,Intraday Large Deals #Block #blockdeal #intraday #bigblock #LargeDeal #HDFCBank #Billionbrains #KaynesTech #LTTechnology #DharanInfra #SouthIndBk #IDFCFirstBank #AxisSilverETF #MuthootFinance #PCJeweller #MoldTekPack #Cipla #HDFCBank #JyotiCNCAuto #AdaniPorts,0,0,2,[],"['#block' '#blockdeal' '#intraday' '#bigblock' '#largedeal' '#hdfcbank'
 '#billionbrains' '#kaynestech' '#lttechnology' '#dharaninfra'
 '#southindbk' '#idfcfirstbank' '#axissilveretf' '#muthootfinance'
 '#pcjeweller' '#moldtekpack' '#cipla' '#hdfcbank' '#jyoticncauto'
 '#adaniports']",/jschanan/status/2008791044889211031,#intraday
anbufin,2026-01-07T05:40:41.000Z,Volatility super chill third straight red open but jewels & IT saving face Q3 fireworks continue Titan leads the charge more updates incoming Opened 200 pts lower but recovery mode activated bulls fighting back #intraday,1,0,0,[],['#intraday'],/anbufin/status/2008775777215770721,#intraday
anbufin,2026-01-07T05:40:40.000Z,Titan stealing spotlight +4% to 52-week high on blockbuster 40% Q3 growth bling IT squad shining HCLTech +1.5% Infosys +1% TCS flexing early gains Cipla plunging -2.8% Maruti -1.4% HDFC Bank -1.1% dragging the vibe #Intraday,1,0,0,[],['#intraday'],/anbufin/status/2008775774430785697,#intraday
anbufin,2026-01-07T05:40:39.000Z,"Intraday Vibes Jan 7 2026 Sensex down 150-200 pts around 84,900 amid mild profit-booking 0.2-0.3% dip Nifty hovering 26,120-26,150 down 50-60 pts testing patience 0.2% yawn Intraday low Nifty kissed 26,104 but bounced like a pro avoiding crash #intraday",1,0,0,[],['#intraday'],/anbufin/status/2008775771687665955,#intraday
Lakshutwits,2026-01-07T05:37:39.000Z,#Nifty #trading #INTRADAY #IntradayTrading #technical Join Us Telegram : http:// t.me/wisepick369,0,0,0,[],['#nifty' '#trading' '#intraday' '#intradaytrading' '#technical'],/Lakshutwits/status/2008775015395922271,#intraday
JhaveriCherag,2026-01-07T05:03:56.000Z,ATM (At The Money) Options ATM options react fastest to price movement. • Balanced Delta • High liquidity • Best risk vs reward Perfect for intraday trades and momentum setups. #OptionsTrading #INTRADAY,1,0,0,[],['#optionstrading' '#intraday'],/JhaveriCherag/status/2008766531988283547,#intraday
sakshi2008,2026-01-07T04:58:38.000Z,#StockMarketUpdate #INTRADAY #venezuelainvasion,0,0,1,[],['#stockmarketupdate' '#intraday' '#venezuelainvasion'],/sakshi2008/status/2008765198321283304,#intraday
rishiko1704,2026-01-07T04:54:47.000Z,Buy ICCI BANK 1413 SL 1408 TARGET 1425 #INTRADAY,1,0,0,[],['#intraday'],/rishiko1704/status/2008764228572979319,#intraday
brahmesh,2026-01-07T04:54:42.000Z,#nifty #intraday time for the day,1,1,14,[],['#nifty' '#intraday'],/brahmesh/status/2008764204510294114,#intraday
Intensifyres,2026-01-07T04:50:01.000Z,"Stocks to Buy - 1. One 97 Communications: Buy ₹1,340, Tgt ₹2,074 SL ₹1,240 2. IPCA Laboratories: Buy ₹1469.60, Tgt ₹1600, SL ₹1405 3. Apollo Tyres: Buy ₹519.50, Tgt ₹570, SL ₹495 Get Live Tgt & SL-WhatsApp https:// wa.me/8109935050?tex t=Hello!%20Can%20I%20get%20more%20info%20on%20this%20stock%3F ... Invest #GIFTNIFTY #INTRADAY #stocktobuy",0,0,5,[],['#giftnifty' '#intraday' '#stocktobuy'],/Intensifyres/status/2008763025730453575,#intraday
jschanan,2026-01-07T04:40:10.000Z,Intraday Large Deals #Block #blockdeal #intraday #bigblock #LargeDeal #BhartiAirtel #Shipwaves #WelcureDrugs #VodafoneIdea #FilatexFashion #HDFCBank #GGEngineering #Titan #Hindalco #Vodafone #Idea #NexusSelect #SencoGold #PCJeweller #SencoGold #TataSilverETF,0,0,1,[],"['#block' '#blockdeal' '#intraday' '#bigblock' '#largedeal'
 '#bhartiairtel' '#shipwaves' '#welcuredrugs' '#vodafoneidea'
 '#filatexfashion' '#hdfcbank' '#ggengineering' '#titan' '#hindalco'
 '#vodafone' '#idea' '#nexusselect' '#sencogold' '#pcjeweller'
 '#sencogold' '#tatasilveretf']",/jschanan/status/2008760547093999935,#intraday
charthubb5889,2026-01-07T04:34:42.000Z,#MIDHANI >>Good setup for Intraday OR swing _Wait for price above 360 Target update http:// t.me/charthubbb #INTRADAY #SwingTrading,1,1,0,[],['#midhani' '#intraday' '#swingtrading'],/charthubb5889/status/2008759171236458739,#intraday
Sachin94596741,2026-01-07T04:21:53.000Z,Gail Short Below 167.70 candle closing Target 165 Stoploss 168.70 #Nifty50 #stockmarket #intraday,0,0,0,[],['#nifty50' '#stockmarket' '#intraday'],/Sachin94596741/status/2008755949826396317,#intraday
jschanan,2026-01-07T04:08:25.000Z,Intraday Large Deals #Block #blockdeal #intraday #bigblock #LargeDeal #MaxHealthcare #NMDC #ICICIBank #HDFCBank #ICICILombard #ICICIBank,0,0,2,[],"['#block' '#blockdeal' '#intraday' '#bigblock' '#largedeal'
 '#maxhealthcare' '#nmdc' '#icicibank' '#hdfcbank' '#icicilombard'
 '#icicibank']",/jschanan/status/2008752557964083373,#intraday
chanakDrishti9,2026-01-07T04:00:49.000Z,Top 5 Intraday Watch :07-01-26 (Clean & Sharp) IEX Yes Bank Vodafone Idea Reliance Tata Motors #Intraday #MarketTrends #Investing #Nifty,0,1,1,[],['#intraday' '#markettrends' '#investing' '#nifty'],/chanakDrishti9/status/2008750647810945188,#intraday
New_nivesh,2026-01-07T03:59:24.000Z,#BLISSGVS #intraday trade Cmp 189 Sl 182 #Sheremarket #Swing #stockmarket,0,0,3,[],['#blissgvs' '#intraday' '#sheremarket' '#swing' '#stockmarket'],/New_nivesh/status/2008750290821148809,#intraday
JenniferRo550,2026-01-07T03:51:03.000Z,Sharp flush → VWAP reclaim → fast bounce Buyers stepped in aggressively after the sweep This is how intraday reversals start when momentum flips DM to know which stock this is #IndianMarkets #Intraday #VWAP #Momentum,0,0,1,[],['#indianmarkets' '#intraday' '#vwap' '#momentum'],/JenniferRo550/status/2008748189151883736,#intraday
thirumeni5,2026-01-07T03:29:51.000Z,"#INTRADAY #IntradayTrading #Scalping #Nifty #Thuglife #Optionsbuying #OptionsTrading Buy Godrej consumer products Target 1259,1271 ++ Sell HG infra engg Target 732,725 Positives Inox wind Acme solar GNA Aether",1,1,1,[],"['#intraday' '#intradaytrading' '#scalping' '#nifty' '#thuglife'
 '#optionsbuying' '#optionstrading']",/thirumeni5/status/2008742852097171930,#intraday
VanshajKeshar05,2026-01-07T13:21:37.000Z,Institutional Activity . . . #Sensex #Nifty50 #BankNifty #FinanceIndia #FII #DII,0,0,0,[],['#sensex' '#nifty50' '#banknifty' '#financeindia' '#fii' '#dii'],/VanshajKeshar05/status/2008891777579933782,#banknifty
Jayantiitian,2026-01-07T13:14:13.000Z,I doubt next two months for banking stocks will trap retail investors ! #banknifty #nifty #Nifty,1,0,0,[],['#banknifty' '#nifty' '#nifty'],/Jayantiitian/status/2008889914700812665,#banknifty
SwingTr13847854,2026-01-07T13:08:57.000Z,FII & DII #Fundflows ||#Nifty |#Banknifty |#Swingtrading |#FIIs |#DIIs.,0,0,1,[],['#fundflows' '#nifty' '#banknifty' '#swingtrading' '#fiis' '#diis'],/SwingTr13847854/status/2008888588684104068,#banknifty
DhanAddhyan,2026-01-07T13:07:18.000Z,NSE BOTTOM 15 Stocks on [07 Jan 26] Absolute Return- Indices Category Wise #nifty #banknifty #nse #topstocks #investment #intraday #fii #stockinnews #stocktowatch #StocksInFocus #StocksToBuy,0,0,0,[],"['#nifty' '#banknifty' '#nse' '#topstocks' '#investment' '#intraday'
 '#fii' '#stockinnews' '#stocktowatch' '#stocksinfocus' '#stockstobuy']",/DhanAddhyan/status/2008888172630131109,#banknifty
chartkingzzz,2026-01-07T12:56:14.000Z,#banknifty Banknifty,0,0,0,[],['#banknifty'],/chartkingzzz/status/2008885387327152617,#banknifty
voltricsX,2026-01-07T12:49:45.000Z,NIFTY 13th JAN 26100 CE Buy Near 130 SL 120 TARGET 140/163/180 Disclaimer: Not a buy and Sell recommendation (Educational Purposes) #NIFTY #BANKNIFTY #StockMarketIndia #OptionsTrading #StocksToWatch #StockslnFocus,0,0,0,[],"['#nifty' '#banknifty' '#stockmarketindia' '#optionstrading'
 '#stockstowatch' '#stockslnfocus']",/voltricsX/status/2008883754950066180,#banknifty
voltricsX,2026-01-07T12:47:37.000Z,APOLLO HOSPITAL 7315 TO 7488 ONLY IN INTRADAY #NIFTY #BANKNIFTY #StockMarketIndia #OptionsTrading #StocksToWatch #StockslnFocus #stocks,0,0,0,[],"['#nifty' '#banknifty' '#stockmarketindia' '#optionstrading'
 '#stockstowatch' '#stockslnfocus' '#stocks']",/voltricsX/status/2008883220096716884,#banknifty
bonfiretrader19,2026-01-07T12:29:31.000Z,"48 Hours for Trump | Bitcoin Update | Tata Stocks, Gold–Silver, Reliance, IEX, Meesho, Cipla & More | Post Market Analysis (07th Jan, 2026) https:// youtu.be/j6UBId8_4C0 Like it, Share & Subscribe #Nifty #BankNifty #postmarketanalysis",0,0,0,[],['#nifty' '#banknifty' '#postmarketanalysis'],/bonfiretrader19/status/2008878662704365715,#banknifty
i_amArko,2026-01-07T12:19:00.000Z,HFT Quantum Model Caught the Top of the Day as well as the Bottom in #banknifty and the big reversal at the end,0,0,0,[],['#banknifty'],/i_amArko/status/2008876018350825880,#banknifty
SorryBhaai,2026-01-07T12:08:03.000Z,CRUDEOIL 5000 PE @55 ₹ stop @50 ₹ #banknifty #herozero #nifty #hudco #nestle #optionstrading #trendingstocks #stockstobuy #StocksInFocus #stocks #calloption #putoption #niftycalls #bankniftycalls #expirytrading,0,0,0,['@55' '@50'],"['#banknifty' '#herozero' '#nifty' '#hudco' '#nestle' '#optionstrading'
 '#trendingstocks' '#stockstobuy' '#stocksinfocus' '#stocks' '#calloption'
 '#putoption' '#niftycalls' '#bankniftycalls' '#expirytrading']",/SorryBhaai/status/2008873262949052780,#banknifty
jags0923,2026-01-07T11:30:14.000Z,#options view shared : #heromotoco 6050 CE #banknifty 59900 CE #nifty 25900 CE Shared with Group : #infy 1600 CE #hcltech 1620 CE NOT shared : #pnb 126 CE #tcs 3240 CE #iex 145 CE #options #optiontrading #optionbuying,2,2,8,[],"['#options' '#heromotoco' '#banknifty' '#nifty' '#infy' '#hcltech' '#pnb'
 '#tcs' '#iex' '#options' '#optiontrading' '#optionbuying']",/jags0923/status/2008863745074995314,#banknifty
Zeus_Invests,2026-01-07T10:25:55.000Z,Day 11- Net Profit in 3 a/c's- 5000. #Nifty #banknifty #NiftyBank #OptionsTrading #optionbuying #Optionselling #niftyOptions #StockMarket #StockMarketIndia #NSE #BSE #GIFTNIFTY #Nifty50 #Silver #goldrate #goldpricetoday #GOLD #VerifiedBySensibull,0,0,2,[],"['#nifty' '#banknifty' '#niftybank' '#optionstrading' '#optionbuying'
 '#optionselling' '#niftyoptions' '#stockmarket' '#stockmarketindia'
 '#nse' '#bse' '#giftnifty' '#nifty50' '#silver' '#goldrate'
 '#goldpricetoday' '#gold' '#verifiedbysensibull']",/Zeus_Invests/status/2008847560652583125,#banknifty
TradeBulls_2212,2026-01-07T10:17:48.000Z,Check out my #BANKNIFTY analysis on @TradingView :,0,0,0,['@TradingView'],['#banknifty'],/TradeBulls_2212/status/2008845517376327806,#banknifty
navis_academy,2026-01-07T10:15:02.000Z,#BANKNIFTY: 59990.85 | -0.21% #YESBANK: 2.85% #BANKBARODA: 1.08% #ICICIBANK: 1.02% #FEDERALBNK: 0.72% #UNIONBANK: 0.22% #INDUSINDBK: -1.72% #HDFCBANK: -1.24% #SBIN: -1.18% #CANBK: -0.64% #IDFCFIRSTB: -0.63% #StockMarketIndia #NavisAcademy,0,0,1,[],"['#banknifty' '#yesbank' '#bankbaroda' '#icicibank' '#federalbnk'
 '#unionbank' '#indusindbk' '#hdfcbank' '#sbin' '#canbk' '#idfcfirstb'
 '#stockmarketindia' '#navisacademy']",/navis_academy/status/2008844818995392868,#banknifty
swapankrdas,2026-01-07T10:09:21.000Z,"These are my concerns currently for longs:- INDVIX is trying to bottom out and tred up January month seasonality is bearish Key stocks ITC, Reliance, HDFCBANK are showing weakness, IT could top out soon We took support 3 times from 50 DMA Take care! #Nifty #BankNifty",1,1,1,[],['#nifty' '#banknifty'],/swapankrdas/status/2008843390092546299,#banknifty
